"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"NC_047629.1:3693320-3741120"	41102.1775206915	0.0540351009758205	0.0569293228503288	0.949161139996037	0.342538662413239	0.999937540335271
"NC_047629.1:3741220-3750380"	6935.7470638276	0.0588022172387738	0.0787964760265062	0.746254403800919	0.455513749483185	0.999937540335271
"NC_047629.1:3751130-3753110"	1493.88659231969	-0.16382730781963	0.154667129520374	-1.05922511349155	0.289497270409685	0.999937540335271
"NC_047629.1:3754150-3755600"	789.541258028348	-0.137664285888214	0.21257557489312	-0.647601616307186	0.517242651614172	0.999937540335271
"NC_047629.1:3755750-3756200"	268.43966871602	0.213592128317303	0.371385547168625	0.575122349121257	0.565208553981261	0.999937540335271
"NC_047629.1:3756660-3759650"	2398.04497957375	0.0116942778539316	0.116375058617229	0.100487836422024	0.919957039087051	0.999937540335271
"NC_047629.1:3760060-3763940"	2670.40436141871	0.0741900904527127	0.122887289190316	0.603724689034469	0.546026696872855	0.999937540335271
"NC_047629.1:3764490-3766600"	1493.786907209	0.0765981730454731	0.147322576613617	0.519935062270648	0.60310883648303	0.999937540335271
"NC_047629.1:3767090-3772660"	4788.80591739956	0.0672503095644219	0.0961299565633316	0.69957703060145	0.48419149126315	0.999937540335271
"NC_047629.1:3773090-3789500"	13490.1173391487	0.0221316126684106	0.0680731268695651	0.325115264806581	0.745093836350131	0.999937540335271
"NC_047629.1:3790010-3790770"	286.823154555585	-0.0871862228815029	0.315955515563718	-0.275944614310493	0.782590606434291	0.999937540335271
"NC_047629.1:3791810-3799500"	7824.70579151271	0.0152545355576719	0.0807057842030777	0.189014154416583	0.850081723132918	0.999937540335271
"NC_047629.1:3799560-3807410"	5778.21574631378	-0.0368485301294069	0.0846464781790326	-0.435322661049995	0.663328238470401	0.999937540335271
"NC_047629.1:3807870-3810140"	1726.16808730587	0.0477477687753757	0.167072728880274	0.285790320750625	0.775038722004237	0.999937540335271
"NC_047629.1:3810480-3815640"	2701.62331316265	-0.0239441101661625	0.110928190135435	-0.215852346792357	0.829102843145959	0.999937540335271
"NC_047629.1:3816000-3818360"	1776.33421460317	0.322712898729726	0.139875646115118	2.30714143378564	0.0210469367600142	0.999937540335271
"NC_047629.1:3819120-3820380"	735.208874348928	-0.0119171216110178	0.192354555014646	-0.0619539350659536	0.950599515980714	0.999937540335271
"NC_047629.1:3820810-3822580"	1125.60457164851	0.0414035603826714	0.169356464868892	0.24447581859201	0.806862327833111	0.999937540335271
"NC_047629.1:3823380-3824460"	557.236122467524	0.148192184567483	0.245898118665035	0.602656845737614	0.54673699540478	0.999937540335271
"NC_047629.1:3825250-3826910"	1161.02219406135	-0.00784839577188084	0.184428245610103	-0.042555280759288	0.966056043956009	0.999937540335271
"NC_047629.1:3827000-3828690"	1064.41348645205	-0.0270851422679414	0.162763011547361	-0.166408461052959	0.867835515834484	0.999937540335271
"NC_047629.1:3829680-3830930"	873.756116790621	-0.0593145247580948	0.199551147953787	-0.297239707044087	0.766283509151383	0.999937540335271
"NC_047629.1:3831440-3833370"	1453.91173479924	0.107216745062935	0.173179057392042	0.619109184895365	0.535844432938258	0.999937540335271
"NC_047629.1:3833720-3834360"	477.727661248601	-0.164725261506996	0.238985786926349	-0.689268025624306	0.490654615401854	0.999937540335271
"NC_047629.1:3834370-3834870"	319.732431872957	0.0771147849836605	0.286576759958689	0.269089457898738	0.787860842718026	0.999937540335271
"NC_047629.1:3835260-3843450"	6830.57400226106	-0.0776676085583121	0.0825167570993787	-0.941234378185433	0.346584762889471	0.999937540335271
"NC_047629.1:3843490-3845280"	1022.98521426443	-0.254913594322363	0.198933443898907	-1.28140140403895	0.200052711259033	0.999937540335271
"NC_047629.1:3845780-3849920"	2894.070959483	0.0974595533588183	0.112875060144936	0.863428584079393	0.387901869145594	0.999937540335271
"NC_047629.1:3850500-3857110"	5369.45077709375	-0.0997347302178755	0.0908203018017026	-1.09815457820914	0.272136996402254	0.999937540335271
"NC_047629.1:3857700-3861100"	2489.13765223012	-0.0318920235253646	0.113865868045945	-0.280084138229168	0.779412953740616	0.999937540335271
"NC_047629.1:3861590-3864270"	1640.59824444272	-0.0648956886107729	0.155777373094142	-0.416592521248602	0.676976480549241	0.999937540335271
"NC_047629.1:3866440-3888160"	16771.9417499844	0.0220754461262156	0.0728427922163499	0.30305601219472	0.761847175849883	0.999937540335271
"NC_047629.1:3888390-3942900"	47652.4942475374	0.031732325792099	0.0611545190382883	0.518887668337832	0.603839077704544	0.999937540335271
"NC_047629.1:3943180-3946940"	3186.54070891438	-0.00931829887879284	0.108845566916682	-0.0856102746557029	0.93177623045537	0.999937540335271
"NC_047629.1:3947210-3949070"	1545.51511950515	-0.0258027701807406	0.143344028014996	-0.180005895872002	0.857147939569893	0.999937540335271
"NC_047629.1:3949350-3965650"	13047.970164166	0.0618549895916137	0.0686170881709646	0.901451682669736	0.367348212722056	0.999937540335271
"NC_047629.1:3965660-3965860"	480.644630500156	-0.00128719258901588	0.253904396726049	-0.00506959550765363	0.995955065341277	0.999937540335271
"NC_047629.1:3965900-3966530"	579.692275209296	0.0388727171467144	0.233471200618099	0.166498981646565	0.867764284514805	0.999937540335271
"NC_047629.1:3967440-3969980"	1536.83792536168	0.188383934608059	0.169474000545313	1.11158014799852	0.266318712000619	0.999937540335271
"NC_047629.1:3970280-3970930"	234.808742120086	-0.0266971413458513	0.329899151452394	-0.0809251591836961	0.935501471446411	0.999937540335271
"NC_047629.1:3971180-3974890"	3404.2221908887	0.0848803366556058	0.115984376498868	0.731825606325816	0.464275017807587	0.999937540335271
"NC_047629.1:3974990-3999420"	23080.064930264	0.0578066783710177	0.0621196903871872	0.930569325293046	0.352076388043895	0.999937540335271
"NC_047629.1:3999680-4017200"	14020.3428591442	0.02916157349519	0.0736706780672472	0.395836909069455	0.69222534653504	0.999937540335271
"NC_047629.1:4017390-4023950"	6201.62390323619	0.00959250239298544	0.085804892229134	0.11179435279016	0.910986465275539	0.999937540335271
"NC_047629.1:4026550-4028350"	1099.01191224724	0.0271455316232486	0.162204320505368	0.167353936927656	0.867091566959755	0.999937540335271
"NC_047629.1:4028650-4032090"	3050.90907617556	-0.131110206500564	0.108097593370508	-1.21288737716093	0.225172882342572	0.999937540335271
"NC_047629.1:4032320-4033810"	1174.61115259471	-0.0018485460578023	0.169631686826952	-0.0108974101029136	0.991305296814296	0.999937540335271
"NC_047629.1:4034640-4035410"	441.325549030606	-0.301546523739104	0.260139642439555	-1.15917174680199	0.246386185417509	0.999937540335271
"NC_047629.1:4036260-4038620"	2004.35464193721	0.0268579023117684	0.127559364589089	0.210552180142059	0.833236730412296	0.999937540335271
"NC_047629.1:4038850-4039950"	680.47907177293	0.119043665160343	0.207973561622861	0.572398069405654	0.567052323485605	0.999937540335271
"NC_047629.1:4040380-4041660"	859.00876118897	0.0949835744210508	0.197100084632003	0.481905294959109	0.629873224499314	0.999937540335271
"NC_047629.1:4042110-4043890"	1395.59981461694	-0.00898223213076124	0.143414114829016	-0.0626314372296633	0.950059995263167	0.999937540335271
"NC_047629.1:4044940-4046490"	627.498938591059	0.280798032733497	0.224941912897175	1.24831352733207	0.21191626223931	0.999937540335271
"NC_047629.1:4046820-4047820"	528.153953367927	-0.0144690250031391	0.23004481059234	-0.0628965503107111	0.949848881860841	0.999937540335271
"NC_047629.1:4048730-4053190"	3104.15332806958	0.044555879843471	0.119587020657614	0.372581234973966	0.709460141153941	0.999937540335271
"NC_047629.1:4053480-4058080"	3862.54645179842	0.0581941897037056	0.106669311969351	0.545556998815427	0.585370489865566	0.999937540335271
"NC_047629.1:4058440-4061090"	1560.59139944692	0.176910827140831	0.157464936823052	1.12349346279947	0.261227975432746	0.999937540335271
"NC_047629.1:4061560-4062120"	333.449494620531	0.168690309251856	0.295118326436449	0.571602283357967	0.567591448183236	0.999937540335271
"NC_047629.1:4062910-4064190"	719.431075980493	0.0997901426446431	0.194543728343267	0.512944536914426	0.607990118201712	0.999937540335271
"NC_047629.1:4065160-4066490"	877.417358510272	0.0820251619509728	0.175927022245831	0.466245383476992	0.641039867717046	0.999937540335271
"NC_047629.1:4067140-4071820"	2784.99445227322	0.0919970692386623	0.107386837820191	0.856688502111431	0.391617059410353	0.999937540335271
"NC_047629.1:4072210-4074470"	1348.40970644615	0.144179561824409	0.147949735865615	0.97451719653876	0.329799804925186	0.999937540335271
"NC_047629.1:4074500-4075650"	693.406903558335	0.301388906851263	0.209637530351414	1.43766674958461	0.150528631723778	0.999937540335271
"NC_047629.1:4076870-4077680"	357.316375845292	0.241905677642379	0.272310998014994	0.888343399296196	0.374356061437616	0.999937540335271
"NC_047629.1:4078300-4079000"	333.800732047781	0.392315864657747	0.290371283966323	1.35108354827279	0.176668670872359	0.999937540335271
"NC_047629.1:4079030-4084070"	3173.40064400633	0.00802901623613923	0.115886654107066	0.0692833553441052	0.94476407440943	0.999937540335271
"NC_047629.1:4084570-4086430"	1106.84616668926	-0.0172517301049777	0.185768797136953	-0.0928666728258962	0.926009482528044	0.999937540335271
"NC_047629.1:4086920-4089040"	1091.5507192433	0.165046684152681	0.168051224034013	0.982121285348545	0.32604010036715	0.999937540335271
"NC_047629.1:4089320-4091700"	1815.91626925049	-0.135998280426588	0.135679949713881	-1.0023461883158	0.316176422040386	0.999937540335271
"NC_047629.1:4091760-4095150"	3133.42393518539	0.0187271677073769	0.102863760477718	0.182057972802127	0.855537230313451	0.999937540335271
"NC_047629.1:4095330-4096260"	426.879171489859	0.00493394528422492	0.320533600651902	0.015392911302248	0.987718718719359	0.999937540335271
"NC_047629.1:4097140-4100280"	2163.80197200329	0.129593226133505	0.134589359790799	0.962878687698202	0.335608406073228	0.999937540335271
"NC_047629.1:4100630-4102770"	1669.08285632401	0.187769608058895	0.134797488283873	1.3929755698672	0.163627178395837	0.999937540335271
"NC_047629.1:4103140-4105260"	1605.73108667186	0.107638741234788	0.160398294397734	0.671071607331935	0.502174913386464	0.999937540335271
"NC_047629.1:4105840-4128490"	20775.9449292261	0.0165929593147594	0.0601393893419164	0.275908343871299	0.782618465097886	0.999937540335271
"NC_047629.1:4128760-4134920"	5118.98290149104	0.201266897784867	0.096079130944716	2.09480347923501	0.0361884657122241	0.999937540335271
"NC_047629.1:4135420-4137220"	1457.4524670367	0.115868577997384	0.14204665341693	0.815707904481855	0.414667217038936	0.999937540335271
"NC_047629.1:4137990-4152160"	12049.3508869822	0.0616898177918105	0.0715538422359573	0.862145425935074	0.388607496689579	0.999937540335271
"NC_047629.1:4152740-4155100"	1893.86028017563	0.150710409328178	0.12790076599508	1.17833859833158	0.238661645783485	0.999937540335271
"NC_047629.1:4155630-4158090"	1482.0716769028	0.304085065721287	0.182399203412259	1.66714031658348	0.0954865070575432	0.999937540335271
"NC_047629.1:4158270-4169170"	8046.78557297138	0.118581747565616	0.079477923711858	1.49200862362141	0.135696884635984	0.999937540335271
"NC_047629.1:4169220-4171340"	1595.36414042397	-0.061037301990581	0.136418257403479	-0.44742766219373	0.654566306724756	0.999937540335271
"NC_047629.1:4172220-4177200"	4111.44504364712	0.0696689818340046	0.115628193602831	0.602525903615766	0.54682412580696	0.999937540335271
"NC_047629.1:4177510-4177900"	162.437026862725	0.283515172309405	0.4198625978732	0.675257033480813	0.499512476906348	0.999937540335271
"NC_047629.1:4178740-4182050"	3029.46990234568	0.147791482239304	0.104508175913334	1.41416191554108	0.157314367257142	0.999937540335271
"NC_047629.1:4182650-4184070"	902.894027421545	-0.128816913991216	0.175522667443803	-0.733904719357456	0.463006810586545	0.999937540335271
"NC_047629.1:4184600-4186730"	1496.32449883712	0.105381801250233	0.140055168808019	0.752430646773811	0.451792122276742	0.999937540335271
"NC_047629.1:4187260-4188840"	1329.05438566363	-0.0765884767673713	0.149025586345584	-0.513928370593799	0.607302071318804	0.999937540335271
"NC_047629.1:4189510-4193550"	2657.22743997438	-0.0864394514148558	0.109525729575191	-0.789215938119033	0.429985808187941	0.999937540335271
"NC_047629.1:4194080-4198050"	3299.94704018409	0.081400933331754	0.102955532552793	0.790641661632064	0.429153128072475	0.999937540335271
"NC_047629.1:4198630-4199720"	683.447254935229	-0.0840026032834717	0.201403559091981	-0.417085992234665	0.676615510416195	0.999937540335271
"NC_047629.1:4200400-4203600"	2626.08918111618	0.00340865555543652	0.117732911387397	0.02895244426786	0.976902518653879	0.999937540335271
"NC_047629.1:4204130-4206250"	1785.58161964808	-0.173674387347679	0.140862569742327	-1.23293496395369	0.217600029437139	0.999937540335271
"NC_047629.1:4206680-4208790"	1774.39365671972	-0.0574708082815578	0.13423583450788	-0.428133132201626	0.66855419603781	0.999937540335271
"NC_047629.1:4209700-4215700"	5189.04967948891	0.0359610762438122	0.0969829168877012	0.37079804771651	0.710787955571673	0.999937540335271
"NC_047629.1:4216330-4218700"	1489.39957543608	0.17475886831622	0.142445062022916	1.22685101072935	0.219878594175161	0.999937540335271
"NC_047629.1:4219070-4221120"	1924.81473973747	-0.0686261222680426	0.130163831374032	-0.527228812671029	0.59803470239297	0.999937540335271
"NC_047629.1:4221800-4226190"	3618.15688128956	-0.0267184459267757	0.102876522480187	-0.259713735288063	0.795084596888332	0.999937540335271
"NC_047629.1:4227520-4228450"	683.32624884889	0.266701945219728	0.214630048524879	1.24261233248901	0.21401072318142	0.999937540335271
"NC_047629.1:4229100-4230630"	956.07440442368	0.313514765124056	0.189232624719299	1.65676909882275	0.0975661667393321	0.999937540335271
"NC_047629.1:4231840-4232970"	658.47045864027	-0.0233514813095409	0.213420313488676	-0.109415457825105	0.912872973785459	0.999937540335271
"NC_047629.1:4233940-4234370"	224.363092988093	-0.425445614753748	0.339398287165737	-1.253529056692	0.210013231314804	0.999937540335271
"NC_047629.1:4234400-4234670"	78.4898528051557	0.62684344662353	0.58451351190888	1.07241908673148	0.283531838789871	0.999937540335271
"NC_047629.1:4235500-4237020"	930.965943504274	-0.362080178405052	0.171581556956583	-2.11025115302265	0.0348367285821933	0.999937540335271
"NC_047629.1:4237650-4239140"	936.565589152135	-0.189304759621177	0.182183566928443	-1.03908800784174	0.298763807696807	0.999937540335271
"NC_047629.1:4239700-4242120"	1972.39198973403	-0.0535748666741614	0.124789094758037	-0.429323305678606	0.667687958632754	0.999937540335271
"NC_047629.1:4242680-4245780"	1779.957042634	0.024721204552621	0.131878175001818	0.187454857881376	0.851304014437227	0.999937540335271
"NC_047629.1:4246380-4248250"	1335.7116119338	0.0839052148087668	0.157668640085986	0.532161720701138	0.594613992644174	0.999937540335271
"NC_047629.1:4248670-4250100"	1162.64653925543	-0.123859996029334	0.181475548171036	-0.682516169685845	0.494912621836269	0.999937540335271
"NC_047629.1:4250290-4257810"	6037.54575161933	-0.00487830885468814	0.0837068194044778	-0.058278511707819	0.953526783591525	0.999937540335271
"NC_047629.1:4258000-4262210"	3464.71932351643	-0.0483602789577796	0.101822543429881	-0.474946680064835	0.634824978334195	0.999937540335271
"NC_047629.1:4262660-4263640"	517.026904697788	-0.0530998908622406	0.230189472131855	-0.23067905917011	0.817564143163505	0.999937540335271
"NC_047629.1:4263840-4270320"	4667.05925926886	0.0415085894127746	0.0933489526101089	0.444660472904756	0.656565138394226	0.999937540335271
"NC_047629.1:4270660-4277790"	6314.69002873554	0.0112850371013215	0.0851351530325087	0.132554376181275	0.894545816444607	0.999937540335271
"NC_047629.1:4278750-4281060"	1816.2069275952	-0.25609103823771	0.153971976777341	-1.66323147625781	0.0962661092331191	0.999937540335271
"NC_047629.1:4281420-4283140"	1166.97572989996	0.0316001935311883	0.158601721069263	0.199242437712188	0.842073104347073	0.999937540335271
"NC_047629.1:4283280-4292540"	8053.84077978164	-0.0293518211026262	0.0762682926936102	-0.384849589075505	0.700348856624174	0.999937540335271
"NC_047629.1:4292980-4297880"	4199.35311800535	0.0562311872738552	0.0979722360493923	0.573950228567882	0.566001482011736	0.999937540335271
"NC_047629.1:4298270-4299570"	823.284034140124	0.119279807089728	0.200902680956242	0.593719339741952	0.552699845625629	0.999937540335271
"NC_047629.1:4300460-4304270"	3393.51522567539	0.0278229386155351	0.111482158760548	0.249573016210565	0.802917568284142	0.999937540335271
"NC_047629.1:4304610-4312840"	6820.34543929957	-0.00955706146991009	0.080334772481011	-0.118965438934543	0.905302737018316	0.999937540335271
"NC_047629.1:4313100-4314170"	773.019424863713	0.1908746266476	0.205072236642061	0.930767761512051	0.351973709372981	0.999937540335271
"NC_047629.1:4314600-4317910"	2807.05717556925	-0.0928811340145332	0.114185604153744	-0.813422451130308	0.415975891505881	0.999937540335271
"NC_047629.1:4318550-4321170"	2401.06305419572	0.00889571636624006	0.118692778346173	0.0749474103664107	0.940256554585426	0.999937540335271
"NC_047629.1:4321810-4332140"	8961.92989713068	0.1239908650943	0.0717896927731952	1.72714021058738	0.0841424855305612	0.999937540335271
"NC_047629.1:4332780-4342890"	8362.83851610593	-0.0736153851582999	0.0748934714024841	-0.982934610717726	0.325639622180533	0.999937540335271
"NC_047629.1:4343440-4346660"	2205.39585273404	0.0258470876780824	0.148509197422863	0.174043682994837	0.861831132020093	0.999937540335271
"NC_047629.1:4346870-4353730"	6017.33204672838	-0.0303493731794603	0.0821068138027933	-0.369632820637205	0.711656093086688	0.999937540335271
"NC_047629.1:4354410-4355610"	773.985427391518	-0.188583983563388	0.196022265524335	-0.962053892495065	0.336022533235694	0.999937540335271
"NC_047629.1:4356090-4357800"	1022.31795720436	0.130372016566501	0.167253622755664	0.779486951723362	0.435692920966853	0.999937540335271
"NC_047629.1:4358330-4367130"	7199.427098716	-0.0169668655167158	0.0885750088101488	-0.191553641875244	0.848091858365871	0.999937540335271
"NC_047629.1:4367430-4367790"	125.327596008503	0.161098240704999	0.48761801296861	0.330377952455521	0.741114398547437	0.999937540335271
"NC_047629.1:4367950-4369680"	1348.87647487739	-0.108811831548852	0.154321751131172	-0.705097180088131	0.480749761304075	0.999937540335271
"NC_047629.1:4370570-4371030"	219.497133864567	0.109276969395888	0.345267180080553	0.316499730354889	0.751623229804702	0.999937540335271
"NC_047629.1:4371160-4371910"	422.846026505747	-0.155475507725115	0.249041505934722	-0.624295565277651	0.532433495812343	0.999937540335271
"NC_047629.1:4372870-4373340"	320.982376339931	0.337601409881007	0.305370412673935	1.10554721698427	0.268922546692868	0.999937540335271
"NC_047629.1:4374440-4378120"	3103.25208356686	0.0999187622507693	0.103025161611927	0.969848148621611	0.33212218882666	0.999937540335271
"NC_047629.1:4378130-4382440"	3550.35690952605	-0.00185818612508612	0.10066938102904	-0.018458304859847	0.985273239795152	0.999937540335271
"NC_047629.1:4383470-4384490"	654.612142576529	-0.172205622294495	0.21885600903	-0.786844387128021	0.431372966060123	0.999937540335271
"NC_047629.1:4385150-4388670"	3495.92371484202	0.0592957198422954	0.113183338843647	0.523890887546683	0.6003544331525	0.999937540335271
"NC_047629.1:4389150-4396710"	6641.01373457169	-0.0278304621039624	0.0807800406086568	-0.344521516630433	0.730454117406769	0.999937540335271
"NC_047629.1:4397050-4412890"	12224.2637286608	0.0045005973165753	0.0746564215678796	0.060284128572694	0.951929342518489	0.999937540335271
"NC_047629.1:4413360-4429740"	13551.0530059186	0.1095957618405	0.0706705897522108	1.55079732919692	0.120950260870743	0.999937540335271
"NC_047629.1:4429870-4432560"	2901.81829006664	0.022232183746244	0.116996563809771	0.190024245347855	0.849290131630045	0.999937540335271
"NC_047629.1:4432670-4444720"	10277.938895243	0.0411007173355478	0.076962635741455	0.534034690204995	0.593317533470634	0.999937540335271
"NC_047629.1:4445050-4449940"	3641.94975395008	-0.0646340644576878	0.107899638346817	-0.599020214043138	0.549159404939508	0.999937540335271
"NC_047629.1:4450330-4455240"	3582.81493881428	0.109728496775825	0.116899954565958	0.938653031844536	0.347908915388068	0.999937540335271
"NC_047629.1:4455440-4456370"	626.268206846676	0.0820230345662572	0.214882832982636	0.381710504407234	0.702676107642271	0.999937540335271
"NC_047629.1:4457250-4463170"	4318.14960221813	0.0559548230072048	0.0944648021771861	0.592335152539157	0.55362618098426	0.999937540335271
"NC_047629.1:4465000-4468040"	2308.01443733798	0.097311616736995	0.120674055117619	0.806400486352654	0.420011966601046	0.999937540335271
"NC_047629.1:4468530-4475980"	6003.1715291188	0.0826415147920486	0.0815804529739725	1.01300632417933	0.311057140190909	0.999937540335271
"NC_047629.1:4476300-4487960"	9859.87839757504	0.0793908318588163	0.073181580765673	1.08484718460818	0.277989343317831	0.999937540335271
"NC_047629.1:4488530-4490950"	2131.45478055226	0.0386455812770339	0.13284139063116	0.290915211692832	0.771116166991952	0.999937540335271
"NC_047629.1:4491780-4492870"	850.843231604854	-0.00901650601265066	0.181941607517963	-0.0495571416327102	0.960475300661465	0.999937540335271
"NC_047629.1:4493390-4494530"	553.79657499005	0.142948534977278	0.231987362127431	0.616191044487831	0.537768438345166	0.999937540335271
"NC_047629.1:4494840-4497580"	2007.68605478353	0.0591074025826289	0.132892179692738	0.444777132253319	0.656480821742282	0.999937540335271
"NC_047629.1:4497700-4499890"	1424.5221699523	0.0576841453776685	0.149209020211452	0.386599585574124	0.699052664802863	0.999937540335271
"NC_047629.1:4500410-4503910"	3159.20111983182	-0.159422967790543	0.109727771969444	-1.45289533296036	0.146252816962952	0.999937540335271
"NC_047629.1:4504670-4506210"	1136.51417281918	0.0313935501741698	0.15624430005252	0.200926050829485	0.840756397468223	0.999937540335271
"NC_047629.1:4507460-4510260"	2017.04120623841	0.0475330665800951	0.124553362149313	0.38162812917979	0.70273721655137	0.999937540335271
"NC_047629.1:4510800-4512600"	1651.11156316375	-0.254353290369401	0.139387742795604	-1.82478950636557	0.0680328000127221	0.999937540335271
"NC_047629.1:4513020-4515430"	1980.23576955552	0.00277359727793907	0.15014036081674	0.0184733622781452	0.985261227761715	0.999937540335271
"NC_047629.1:4515790-4517310"	1137.29402910935	-0.18073754806173	0.157547036830176	-1.14719738116403	0.251300053687247	0.999937540335271
"NC_047629.1:4518410-4520400"	1684.0145481874	0.159674776730442	0.153154641690945	1.04257223266308	0.297146455110545	0.999937540335271
"NC_047629.1:4521430-4524240"	2153.22160270259	-0.121336856686809	0.122087667345242	-0.99385023340392	0.32029578600599	0.999937540335271
"NC_047629.1:4524350-4529780"	4024.4427433704	0.0301453787180872	0.0925644103962838	0.325669213351328	0.744674639598413	0.999937540335271
"NC_047629.1:4530390-4559600"	26276.2425249313	0.00331665733010711	0.0630998875097386	0.052562016526499	0.958080881533269	0.999937540335271
"NC_047629.1:4560850-4563460"	2686.89005337093	0.145302900907347	0.11657799648423	1.24640073847042	0.212617310280229	0.999937540335271
"NC_047629.1:4563670-4564190"	953.119146416656	0.0418506676177571	0.183820146589328	0.227671821583603	0.8199013802772	0.999937540335271
"NC_047629.1:4564530-4565450"	971.837523946946	0.00732193688678854	0.174643610138126	0.0419250202225984	0.966558470676723	0.999937540335271
"NC_047629.1:4565980-4566840"	594.954860610209	-0.2028925258324	0.224447249293292	-0.903965303523389	0.36601379961944	0.999937540335271
"NC_047629.1:4567780-4575470"	5424.47927813031	-0.045611182180574	0.10048471091368	-0.45391166243943	0.649892409155432	0.999937540335271
"NC_047629.1:4576340-4593160"	16914.6031400321	-0.00225515510141796	0.0665196506368486	-0.0339020887786911	0.97295522754258	0.999937540335271
"NC_047629.1:4593170-4601180"	6297.70621221916	-0.178314961076901	0.0955722753556453	-1.86576034120096	0.0620749032062376	0.999937540335271
"NC_047629.1:4601210-4602990"	1209.28468351212	-0.00538433895388472	0.16252613092901	-0.0331290662191211	0.973571663975775	0.999937540335271
"NC_047629.1:4604090-4604720"	376.441535703677	0.526302336616514	0.289504202510507	1.81794368459095	0.0690727405556178	0.999937540335271
"NC_047629.1:4605740-4608550"	2351.74899873281	0.111097182038605	0.114700058233702	0.96858871520574	0.332750436006713	0.999937540335271
"NC_047629.1:4608920-4612830"	3482.23552867961	0.0698518523789189	0.108931759572072	0.641244139021764	0.52136407623543	0.999937540335271
"NC_047629.1:4613920-4615210"	902.257463736732	-0.0639407250757787	0.18970608936197	-0.33705151632627	0.736078065400678	0.999937540335271
"NC_047629.1:4615830-4617730"	1873.28372443041	-0.0442839409747684	0.137565037828588	-0.321912759766389	0.747518786422081	0.999937540335271
"NC_047629.1:4618640-4619960"	878.095697442746	-0.00104332391707552	0.177361449402445	-0.00588247288568416	0.995306492773806	0.999937540335271
"NC_047629.1:4620520-4621930"	1295.21068381429	0.164642205853938	0.166055648072352	0.991488141265761	0.321447280100523	0.999937540335271
"NC_047629.1:4623110-4626060"	2516.03529925063	-0.0916357580359341	0.124817741178948	-0.734156516296496	0.462853351938421	0.999937540335271
"NC_047629.1:4627910-4629690"	1042.97391907564	0.11475245867463	0.162505889130696	0.706143385255037	0.480098973651512	0.999937540335271
"NC_047629.1:4630270-4634910"	3189.77563849416	0.114795851730818	0.10531013400228	1.09007412077107	0.275680495069692	0.999937540335271
"NC_047629.1:4635420-4636560"	563.359516750255	-0.0331821305354623	0.230432548741101	-0.143999320915135	0.88550100587913	0.999937540335271
"NC_047629.1:4637390-4642430"	3515.26433687864	0.132022221679192	0.106578104448859	1.23873681523903	0.215442980040742	0.999937540335271
"NC_047629.1:4642810-4649290"	5554.48878412414	0.0277591434487782	0.0882399420542775	0.314587054371627	0.753075209589147	0.999937540335271
"NC_047629.1:4649580-4653830"	2727.61554259712	0.0629173557934221	0.114633666699311	0.548855825736228	0.583104395450696	0.999937540335271
"NC_047629.1:4654250-4663150"	7942.53706931518	0.0404609778914817	0.0750632396234512	0.539025201875791	0.589869465172649	0.999937540335271
"NC_047629.1:4663500-4665350"	1272.31628414613	0.0444901653088348	0.162559724150796	0.27368504431986	0.784326671995206	0.999937540335271
"NC_047629.1:4665690-4671450"	5121.39983444936	-0.0562454285739577	0.0857185999025051	-0.656163640539279	0.511718840462117	0.999937540335271
"NC_047629.1:4671930-4674910"	2342.81261003269	-0.0488261148820435	0.125736651426361	-0.388320464464086	0.697778894748413	0.999937540335271
"NC_047629.1:4675600-4680320"	4641.97173339386	-0.0803939933412949	0.104896439876803	-0.766412982516037	0.443430610433223	0.999937540335271
"NC_047629.1:4680510-4685300"	4570.14290806829	0.052539195813028	0.101209421364809	0.519113686300514	0.603681464766022	0.999937540335271
"NC_047629.1:4685540-4688530"	2679.80784526118	-0.119350535182112	0.114762859818143	-1.03997526178102	0.298351394038152	0.999937540335271
"NC_047629.1:4689520-4690780"	1156.47886415953	-0.140419215690679	0.173985353092666	-0.807074924381079	0.419623318009488	0.999937540335271
"NC_047629.1:4690800-4691160"	217.578034933434	0.249870074413853	0.366883640135277	0.681060824412124	0.495833004272988	0.999937540335271
"NC_047629.1:4692410-4695440"	2667.29516469842	-0.024144159471058	0.136509822940564	-0.176867561256528	0.859612419242312	0.999937540335271
"NC_047629.1:4696060-4698430"	2110.03896939153	0.0906107730409143	0.123591676566199	0.733146240575355	0.463469239870776	0.999937540335271
"NC_047629.1:4699200-4701890"	2283.47245326767	-0.061751316857725	0.149011152261569	-0.414407350862766	0.678575806387893	0.999937540335271
"NC_047629.1:4702530-4704230"	969.236515970367	-0.0430147402044605	0.184457579347556	-0.233195840239299	0.815609335828216	0.999937540335271
"NC_047629.1:4704880-4715280"	8596.72492984818	-0.0349843004468933	0.0781778412445189	-0.447496373524461	0.654516705693017	0.999937540335271
"NC_047629.1:4715630-4717110"	930.04433974145	0.107655350935454	0.174559765742217	0.616724882035158	0.537416206361177	0.999937540335271
"NC_047629.1:4718020-4719900"	1156.13354129058	-0.017431224087737	0.161456511437991	-0.107962348080533	0.914025559462142	0.999937540335271
"NC_047629.1:4720270-4722420"	2084.86485127759	0.0467821991903452	0.122296630499264	0.382530565227852	0.702067861839673	0.999937540335271
"NC_047629.1:4723600-4725410"	1722.18816145824	0.20196484021503	0.140986576915639	1.43251112718254	0.151997595940475	0.999937540335271
